Track ID,Name,Artist,Album Artist,Album,Genre,Comments,Kind,Size,Total Time,Track Number,Year,Bit Rate,Track Count,Composer,Publisher,Location,File Folder Count,Library Folder Count,Date Modified,Date Added
502,Brave,Sara Bareilles,Sara Bareilles,The Blessed Unrest,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7357049,220000,74,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C74%20-%20Sara%20Bareilles%20-%20The%20Blessed%20Unrest%20-%20Brave.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:32Z
503,Sweater Weather,The Neighbourhood,The Neighbourhood,I Love You.,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8069832,240000,75,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C75%20-%20The%20Neighbourhood%20-%20I%20Love%20You.%20-%20Sweater%20Weather.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:32Z
504,Leave The Night On,Sam Hunt,Sam Hunt,Montevallo,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,6545143,192000,76,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C76%20-%20Sam%20Hunt%20-%20Montevallo%20-%20Leave%20The%20Night%20On.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:32Z
505,New Flame,Chris Brown,Chris Brown,X,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8020336,244000,77,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C77%20-%20Chris%20Brown%20-%20X%20-%20New%20Flame.m4a,-1,-1,2014-12-23T07:13:27Z,2023-10-23T02:03:32Z
506,Love Never Felt So Good,Michael Jackson,Michael Jackson,Xscape,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8471562,234000,78,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C78%20-%20Michael%20Jackson%20-%20Xscape%20-%20Love%20Never%20Felt%20So%20Good.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:32Z
507,Drunk On A Plane,Dierks Bentley,Dierks Bentley,Riser,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8582457,254000,79,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C79%20-%20Dierks%20Bentley%20-%20Riser%20-%20Drunk%20On%20A%20Plane.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:32Z
508,Birthday,Katy Perry,Katy Perry,Prism,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7283749,215000,80,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C80%20-%20Katy%20Perry%20-%20Prism%20-%20Birthday.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
509,Bartender,Lady Antebellum,Lady Antebellum,747,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,6987019,198000,81,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C81%20-%20Lady%20Antebellum%20-%20747%20-%20Bartender.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
510,La La La,Naughty Boy,Naughty Boy,Hotel Cabana,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7443434,222000,82,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C82%20-%20Naughty%20Boy%20-%20Hotel%20Cabana%20-%20La%20La%20La.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
511,Blurred Lines,Robin Thicke,Robin Thicke,Blurred Lines,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8915313,262000,83,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C83%20-%20Robin%20Thicke%20-%20Blurred%20Lines%20-%20Blurred%20Lines.m4a,-1,-1,2014-12-23T07:10:52Z,2023-10-23T02:03:33Z
512,Do What U Want,Lady Gaga,Lady Gaga,Artpop,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7615149,227000,84,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C84%20-%20Lady%20Gaga%20-%20Artpop%20-%20Do%20What%20U%20Want.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
513,Can't Remember To Forget You,Shakira,Shakira,Shakira.,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7159122,206000,85,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C85%20-%20Shakira%20-%20Shakira.%20-%20Can%27t%20Remember%20To%20Forget%20You.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
514,Amnesia,5 Seconds Of Summer,5 Seconds Of Summer,5 Seconds Of Summer,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8144604,237000,86,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C86%20-%205%20Seconds%20Of%20Summer%20-%205%20Seconds%20Of%20Summer%20-%20Amnesia.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
515,No Mediocre,T.I.,T.I.,Paperwork,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,6907020,202000,87,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C87%20-%20T.I.%20-%20Paperwork%20-%20No%20Mediocre.m4a,-1,-1,2014-12-23T07:13:32Z,2023-10-23T02:03:33Z
516,Come With Me Now,Kongos,Kongos,Lunatic,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7548049,211000,88,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C88%20-%20Kongos%20-%20Lunatic%20-%20Come%20With%20Me%20Now.m4a,-1,-1,2014-12-23T07:13:31Z,2023-10-23T02:03:33Z
517,Believe Me,Lil Wayne,Lil Wayne,Believe Me,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,11293846,337000,89,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C89%20-%20Lil%20Wayne%20-%20Believe%20Me%20-%20Believe%20Me.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
518,23,Mike Will Made - It,Mike Will Made - It,23,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8533985,252000,90,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C90%20-%20Mike%20Will%20Made%20-%20It%20-%2023%20-%2023.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
519,Beachin',Jake Owen,Jake Owen,Days Of Gold,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,6895414,191000,91,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C91%20-%20Jake%20Owen%20-%20Days%20Of%20Gold%20-%20Beachin%27.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
520,White Walls,Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7339217,220000,92,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C92%20-%20Macklemore%20%26%20Ryan%20Lewis%20-%20The%20Heist%20-%20White%20Walls.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
521,She Looks So Perfect,5 Seconds Of Summer,5 Seconds Of Summer,5 Seconds Of Summer,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,6862864,202000,93,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C93%20-%205%20Seconds%20Of%20Summer%20-%205%20Seconds%20Of%20Summer%20-%20She%20Looks%20So%20Perfect.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:33Z
522,Stay The Night,Zedd,Zedd,Clarity Deluxe Edition,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,7398404,217000,94,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C94%20-%20Zedd%20-%20Clarity%20Deluxe%20Edition%20-%20Stay%20The%20Night.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
523,Partition,Beyoncé,Beyoncé,Beyoncé,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,10606796,319000,95,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C95%20-%20Beyonc%C3%A9%20-%20Beyonc%C3%A9%20-%20Partition.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
524,Studio,ScHoolboy Q,ScHoolboy Q,Oxymoron,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,10231626,278000,96,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C96%20-%20ScHoolboy%20Q%20-%20Oxymoron%20-%20Studio.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
525,0 To 100 / The Catch Up,Drake,Drake,0 To 100 / The Catch Up,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,9074721,275000,97,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C97%20-%20Drake%20-%200%20To%20100%20_%20The%20Catch%20Up%20-%200%20To%20100%20_%20The%20Catch%20Up.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
526,I Don't Dance,Lee Brice,Lee Brice,I Don't Dance,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,8131378,239000,98,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C98%20-%20Lee%20Brice%20-%20I%20Don%27t%20Dance%20-%20I%20Don%27t%20Dance.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
527,Somethin' Bad,Miranda Lambert,Miranda Lambert,Platinum,Pop,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,MPEG audio file,5909772,169000,99,2014,256,,george.ortha@ferialaw.com Feria Tantoco Robeniol Law Offices,,file://localhost/G:%5CShared%20Music%5C2014YearEndMusicTop100%20Songs%5C99%20-%20Miranda%20Lambert%20-%20Platinum%20-%20Somethin%27%20Bad.m4a,-1,-1,2014-12-23T07:13:49Z,2023-10-23T02:03:34Z
528,Ghost,Spirit,Spirit,Meliora,,,MPEG audio file,40960,0,1,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C01.%20Spirit%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
529,Ghost,From The Pinnacle To The Pit,From The Pinnacle To The Pit,Meliora,,,MPEG audio file,8270848,0,2,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C02.%20From%20The%20Pinnacle%20To%20The%20Pit%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
530,Ghost,Cirice,Cirice,Meliora,,,MPEG audio file,13893632,0,3,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C03.%20Cirice%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
531,Ghost,Spöksonat,Spöksonat,Meliora,,,MPEG audio file,1551360,0,4,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C04.%20Sp%C3%B6ksonat%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
532,Ghost,He Is,He Is,Meliora,,,MPEG audio file,9937920,0,5,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C05.%20He%20Is%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
533,Ghost,Mummy Dust,Mummy Dust,Meliora,,,MPEG audio file,7579648,0,6,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C06.%20Mummy%20Dust%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
534,Majesty,Ghost,Ghost,Meliora,,,MPEG audio file,13464390,0,7,2015,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C07.%20Majesty%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
535,Ghost,Devil Church,Devil Church,Meliora,,,MPEG audio file,1680384,0,8,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C08.%20Devil%20Church%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
536,Ghost,Absolution,Absolution,Meliora,,,MPEG audio file,11054592,0,9,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C09.%20Absolution%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:34Z
537,Ghost,Deus In Absentia,Deus In Absentia,Meliora,,,MPEG audio file,12162560,0,10,,,,,,file://localhost/G:%5CShared%20Music%5C2015%20-%20Meliora%5C10.%20Deus%20In%20Absentia%20-%20Ghost.mp3,-1,-1,2015-09-08T05:29:38Z,2023-10-23T02:03:35Z
538,Dragonzball P (ID: 461882),Oney,Oney,Newgrounds Audio Portal - http://www.newgrounds.com/audio,,This track can be found at: http://www.newgrounds.com/audio/listen/461882,MPEG audio file,1434769,89000,1,,128,1,,,file://localhost/G:%5CShared%20Music%5C461882_Dragonzball_P_song.mp3,-1,-1,2012-03-19T19:19:17Z,2023-10-23T02:03:35Z
539,Warmup,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,4847708,119000,1,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C01%20-%20Warmup.mp3,-1,-1,2013-07-31T02:10:10Z,2023-10-23T02:03:35Z
540,Impulse,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,2494599,60000,2,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C02%20-%20Impulse.mp3,-1,-1,2013-07-31T02:10:12Z,2023-10-23T02:03:35Z
541,Noir,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,2945992,71000,3,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C03%20-%20Noir.mp3,-1,-1,2013-07-31T02:10:13Z,2023-10-23T02:03:35Z
542,YM-Pop,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,4797553,117000,4,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C04%20-%20YM-Pop.mp3,-1,-1,2013-07-31T02:10:14Z,2023-10-23T02:03:35Z
543,Zuuuuuuu,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,5495547,135000,5,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C05%20-%20Zuuuuuuu.mp3,-1,-1,2013-07-31T02:10:15Z,2023-10-23T02:03:35Z
544,Sidarta,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,5237456,128000,6,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C06%20-%20Sidarta.mp3,-1,-1,2013-07-31T02:10:16Z,2023-10-23T02:03:35Z
545,Smiley (SSD version),505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,4213469,103000,7,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C07%20-%20Smiley%20%28SSD%20version%29.mp3,-1,-1,2013-07-31T02:10:17Z,2023-10-23T02:03:35Z
546,Switch,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,3852965,94000,8,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C08%20-%20Switch.mp3,-1,-1,2013-07-31T02:10:18Z,2023-10-23T02:03:35Z
547,Hybrid,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,11087839,275000,9,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C09%20-%20Hybrid.mp3,-1,-1,2013-07-31T02:10:19Z,2023-10-23T02:03:35Z
548,Zirkuss,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,4534240,111000,10,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C10%20-%20Zirkuss.mp3,-1,-1,2013-07-31T02:10:20Z,2023-10-23T02:03:35Z
549,Sommarhack 2010 invite,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,9688736,240000,11,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C11%20-%20Sommarhack%202010%20invite.mp3,-1,-1,2013-07-31T02:10:21Z,2023-10-23T02:03:35Z
550,Xmas,505,505,Fallen Into Oblivion,chiptune,www.fiveofive-music.com,MPEG audio file,5214474,128000,12,2013,320,12,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Fallen%20Into%20Oblivion%5C12%20-%20Xmas.mp3,-1,-1,2013-07-31T02:10:22Z,2023-10-23T02:03:35Z
551,Melon marks,505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,8560380,204000,1,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C01%20-%20Melon%20marks.mp3,-1,-1,2013-07-31T02:08:48Z,2023-10-23T02:03:35Z
552,"Sorry, where is the Contemporary Art Museum?",505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,8990878,215000,2,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C02%20-%20Sorry%2C%20where%20is%20the%20Contemporary%20Art%20Museum.mp3,-1,-1,2013-07-31T02:08:12Z,2023-10-23T02:03:35Z
553,The kite,505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,8006584,190000,3,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C03%20-%20The%20kite.mp3,-1,-1,2013-07-31T02:08:49Z,2023-10-23T02:03:36Z
554,monopop,505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,6665980,156000,4,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C04%20-%20monopop.mp3,-1,-1,2013-07-31T02:08:16Z,2023-10-23T02:03:36Z
555,Drowning again,505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,7247988,171000,5,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C05%20-%20Drowning%20again.mp3,-1,-1,2013-07-31T02:08:50Z,2023-10-23T02:03:36Z
556,Unerupted,505,505,Interlude,,Visit http://fiveofive.bandcamp.com,MPEG audio file,8642799,206000,6,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C06%20-%20Unerupted.mp3,-1,-1,2013-07-22T19:19:21Z,2023-10-23T02:03:36Z
557,Diskbox tales,505,505,Interlude,,Visit http://fiveofive.bandcamp.com,MPEG audio file,9760839,234000,7,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C07%20-%20Diskbox%20tales.mp3,-1,-1,2013-07-22T19:19:21Z,2023-10-23T02:03:36Z
558,Pokey infusion,505,505,Interlude,,Visit http://fiveofive.bandcamp.com,MPEG audio file,9847566,236000,8,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C08%20-%20Pokey%20infusion.mp3,-1,-1,2013-07-22T19:19:21Z,2023-10-23T02:03:36Z
559,And There We Were,505,505,Interlude,chiptune,Visit http://fiveofive.bandcamp.com,MPEG audio file,13264510,321000,9,2012,320,,,,file://localhost/G:%5CShared%20Music%5C505%20-%20Interlude%5C09%20-%20And%20There%20We%20Were.mp3,-1,-1,2013-07-31T02:08:51Z,2023-10-23T02:03:36Z
560,Love Transmissions,6 Million Dollar Weirdo,6 Million Dollar Weirdo,The Rise,Rock,,MPEG audio file,3194695,201000,1,2008,128,1,,,file://localhost/G:%5CShared%20Music%5C6%20Million%20Dollar%20Weirdo%5CThe%20Rise%5C1-01%20Love%20Transmissions.m4a,5,5,2008-08-31T22:00:04Z,2023-10-23T02:03:36Z
561,Sixtramination,6 Million Dollar Weirdo,6 Million Dollar Weirdo,The Rise,Rock,,MPEG audio file,2287208,146000,2,2008,128,1,,,file://localhost/G:%5CShared%20Music%5C6%20Million%20Dollar%20Weirdo%5CThe%20Rise%5C1-02%20Sixtramination.m4a,5,5,2008-08-31T22:00:24Z,2023-10-23T02:03:36Z
562,Acid Stallion,6 Million Dollar Weirdo,6 Million Dollar Weirdo,The Rise,Rock,,MPEG audio file,2921058,186000,3,2008,128,1,,,file://localhost/G:%5CShared%20Music%5C6%20Million%20Dollar%20Weirdo%5CThe%20Rise%5C1-03%20Acid%20Stallion.m4a,5,5,2008-08-31T22:00:47Z,2023-10-23T02:03:36Z
563,Nom Human Love,6 Million Dollar Weirdo,6 Million Dollar Weirdo,The Rise,Rock,,MPEG audio file,3179868,203000,4,2008,128,1,,,file://localhost/G:%5CShared%20Music%5C6%20Million%20Dollar%20Weirdo%5CThe%20Rise%5C1-04%20Nom%20Human%20Love.m4a,5,5,2008-08-31T22:01:11Z,2023-10-23T02:03:36Z
564,Weirdo Rock!,6 Million Dollar Weirdo,6 Million Dollar Weirdo,The Rise,Rock,,MPEG audio file,3238170,204000,5,2008,128,1,,,file://localhost/G:%5CShared%20Music%5C6%20Million%20Dollar%20Weirdo%5CThe%20Rise%5C1-05%20Weirdo%20Rock%21.m4a,5,5,2008-08-31T22:01:34Z,2023-10-23T02:03:36Z
565,Thunderstruck,AC/DC,AC/DC,Live,Classic Rock,000012CE 00001B80 000060D8,MPEG audio file,9637723,395000,101,2003,192,,,,file://localhost/G:%5CShared%20Music%5CAC-DC%5CAC_DC%20-%20Live%20%20Collectors%20Edition%20-%20101%20Thunderstruck-1.mp3,-1,-1,2009-08-26T03:48:44Z,2023-10-23T02:03:36Z
566,Shoot to Thrill,AC/DC,AC/DC,Live,Classic Rock,0000191A 000032E4 000061D0,MPEG audio file,7899222,322000,102,2003,192,,,,file://localhost/G:%5CShared%20Music%5CAC-DC%5CAC_DC%20-%20Live%20%20Collectors%20Edition%20-%20102%20Shoot%20To%20Thrill-1.mp3,-1,-1,2009-08-26T03:48:45Z,2023-10-23T02:03:37Z
567,Back in Black,AC/DC,AC/DC,Live,Classic Rock,00001DF6 00002EBF 000066FF,MPEG audio file,6585785,268000,103,2003,192,,,,file://localhost/G:%5CShared%20Music%5CAC-DC%5CAC_DC%20-%20Live%20%20Collectors%20Edition%20-%20103%20Back%20In%20Black-1.mp3,-1,-1,2009-08-26T03:48:46Z,2023-10-23T02:03:37Z
568,Sin City,AC/DC,AC/DC,Live,Classic Rock,0000190C 00002051 00005B24,MPEG audio file,8328048,340000,104,2003,192,,,,file://localhost/G:%5CShared%20Music%5CAC-DC%5CAC_DC%20-%20Live%20%20Collectors%20Edition%20-%20104%20Sin%20City.mp3,-1,-1,2009-08-26T03:48:47Z,2023-10-23T02:03:37Z
